region_code,weather_param,year,key,value
Wales,Min temp,1952,AUG,10.9
Wales,Min temp,1952,SEP,6.7
Wales,Min temp,1952,OCT,5.6
Wales,Min temp,1952,NOV,1.8
Wales,Min temp,1952,DEC,0.8
Wales,Min temp,1953,JAN,0.9
Wales,Min temp,1953,FEB,1.0
Wales,Min temp,1953,MAR,0.8
Wales,Min temp,1953,APR,2.5
Wales,Min temp,1953,MAY,7.2
Wales,Min temp,1953,JUN,8.9
Wales,Min temp,1953,JUL,10.9
Wales,Min temp,1953,AUG,11.0
Wales,Min temp,1953,SEP,9.7
Wales,Min temp,1953,OCT,5.7
Wales,Min temp,1953,NOV,5.8
Wales,Min temp,1953,DEC,4.8
Wales,Min temp,1954,JAN,0.7
Wales,Min temp,1954,FEB,-0.3
Wales,Min temp,1954,MAR,2.3
Wales,Min temp,1954,APR,2.5
Wales,Min temp,1954,MAY,6.4
Wales,Min temp,1954,JUN,8.9
Wales,Min temp,1954,JUL,9.8
Wales,Min temp,1954,AUG,9.9
Wales,Min temp,1954,SEP,8.6
Wales,Min temp,1954,OCT,8.5
Wales,Min temp,1954,NOV,3.9
Wales,Min temp,1954,DEC,4.2
Wales,Min temp,1955,JAN,0.1
Wales,Min temp,1955,FEB,-1.7
Wales,Min temp,1955,MAR,-0.8
Wales,Min temp,1955,APR,4.4
Wales,Min temp,1955,MAY,5.2
Wales,Min temp,1955,JUN,9.3
Wales,Min temp,1955,JUL,11.3
Wales,Min temp,1955,AUG,12.4
Wales,Min temp,1955,SEP,9.4
Wales,Min temp,1955,OCT,5.3
Wales,Min temp,1955,NOV,3.4
Wales,Min temp,1955,DEC,3.0
Wales,Min temp,1956,JAN,1.2
Wales,Min temp,1956,FEB,-3.6
Wales,Min temp,1956,MAR,2.2
Wales,Min temp,1956,APR,2.1
Wales,Min temp,1956,MAY,6.1
Wales,Min temp,1956,JUN,8.2
Wales,Min temp,1956,JUL,10.8
Wales,Min temp,1956,AUG,9.2
Wales,Min temp,1956,SEP,10.4
Wales,Min temp,1956,OCT,5.8
Wales,Min temp,1956,NOV,3.6
Wales,Min temp,1956,DEC,3.3
Wales,Min temp,1957,JAN,2.3
Wales,Min temp,1957,FEB,1.7
Wales,Min temp,1957,MAR,5.6
Wales,Min temp,1957,APR,4.3
Wales,Min temp,1957,MAY,5.4
Wales,Min temp,1957,JUN,8.5
Wales,Min temp,1957,JUL,11.6
Wales,Min temp,1957,AUG,10.9
Wales,Min temp,1957,SEP,9.0
Wales,Min temp,1957,OCT,7.2
Wales,Min temp,1957,NOV,3.4
Wales,Min temp,1957,DEC,1.5
Wales,Min temp,1958,JAN,0.9
Wales,Min temp,1958,FEB,2.0
Wales,Min temp,1958,MAR,0.0
Wales,Min temp,1958,APR,2.6
Wales,Min temp,1958,MAY,6.2
Wales,Min temp,1958,JUN,8.5
Wales,Min temp,1958,JUL,10.7
Wales,Min temp,1958,AUG,11.1
Wales,Min temp,1958,SEP,10.7
Wales,Min temp,1958,OCT,7.3
Wales,Min temp,1958,NOV,3.9
Wales,Min temp,1958,DEC,1.8
Wales,Min temp,1959,JAN,-0.6
Wales,Min temp,1959,FEB,1.5
Wales,Min temp,1959,MAR,3.7
Wales,Min temp,1959,APR,4.7
Wales,Min temp,1959,MAY,6.9
Wales,Min temp,1959,JUN,9.2
Wales,Min temp,1959,JUL,10.9
Wales,Min temp,1959,AUG,11.2
Wales,Min temp,1959,SEP,8.3
Wales,Min temp,1959,OCT,8.0
Wales,Min temp,1959,NOV,4.3
Wales,Min temp,1959,DEC,2.9
Wales,Min temp,1960,JAN,1.2
Wales,Min temp,1960,FEB,0.5
Wales,Min temp,1960,MAR,2.8
Wales,Min temp,1960,APR,3.8
Wales,Min temp,1960,MAY,7.3
Wales,Min temp,1960,JUN,9.8
Wales,Min temp,1960,JUL,10.2
Wales,Min temp,1960,AUG,9.9
Wales,Min temp,1960,SEP,8.5
Wales,Min temp,1960,OCT,6.2
Wales,Min temp,1960,NOV,3.8
Wales,Min temp,1960,DEC,0.8
Wales,Min temp,1961,JAN,0.6
Wales,Min temp,1961,FEB,3.7
Wales,Min temp,1961,MAR,3.5
Wales,Min temp,1961,APR,5.6
Wales,Min temp,1961,MAY,5.7
Wales,Min temp,1961,JUN,8.5
Wales,Min temp,1961,JUL,9.9
Wales,Min temp,1961,AUG,10.5
Wales,Min temp,1961,SEP,10.1
Wales,Min temp,1961,OCT,6.9
Wales,Min temp,1961,NOV,3.3
Wales,Min temp,1961,DEC,-0.6
Wales,Min temp,1962,JAN,1.2
Wales,Min temp,1962,FEB,1.5
Wales,Min temp,1962,MAR,-1.7
Wales,Min temp,1962,APR,2.9
Wales,Min temp,1962,MAY,5.4
Wales,Min temp,1962,JUN,7.9
Wales,Min temp,1962,JUL,10.0
Wales,Min temp,1962,AUG,10.0
Wales,Min temp,1962,SEP,8.5
Wales,Min temp,1962,OCT,6.0
Wales,Min temp,1962,NOV,2.5
Wales,Min temp,1962,DEC,-0.4
Wales,Min temp,1963,JAN,-5.2
Wales,Min temp,1963,FEB,-4.0
Wales,Min temp,1963,MAR,2.2
Wales,Min temp,1963,APR,4.2
Wales,Min temp,1963,MAY,5.7
Wales,Min temp,1963,JUN,9.7
Wales,Min temp,1963,JUL,9.7
Wales,Min temp,1963,AUG,10.0
Wales,Min temp,1963,SEP,8.2
Wales,Min temp,1963,OCT,7.3
Wales,Min temp,1963,NOV,4.7
Wales,Min temp,1963,DEC,-0.3
Wales,Min temp,1964,JAN,0.9
Wales,Min temp,1964,FEB,1.2
Wales,Min temp,1964,MAR,1.1
Wales,Min temp,1964,APR,4.2
Wales,Min temp,1964,MAY,7.9
Wales,Min temp,1964,JUN,9.0
Wales,Min temp,1964,JUL,10.7
Wales,Min temp,1964,AUG,10.0
Wales,Min temp,1964,SEP,8.9
Wales,Min temp,1964,OCT,4.7
Wales,Min temp,1964,NOV,4.4
Wales,Min temp,1964,DEC,0.4
Wales,Min temp,1965,JAN,0.6
Wales,Min temp,1965,FEB,-0.4
Wales,Min temp,1965,MAR,0.8
Wales,Min temp,1965,APR,3.3
Wales,Min temp,1965,MAY,6.5
Wales,Min temp,1965,JUN,8.9
Wales,Min temp,1965,JUL,9.4
Wales,Min temp,1965,AUG,10.0
Wales,Min temp,1965,SEP,7.6
Wales,Min temp,1965,OCT,6.9
Wales,Min temp,1965,NOV,1.5
Wales,Min temp,1965,DEC,1.9
Wales,Min temp,1966,JAN,0.5
Wales,Min temp,1966,FEB,3.0
Wales,Min temp,1966,MAR,2.9
Wales,Min temp,1966,APR,3.5
Wales,Min temp,1966,MAY,5.9
Wales,Min temp,1966,JUN,10.1
Wales,Min temp,1966,JUL,10.1
Wales,Min temp,1966,AUG,9.6
Wales,Min temp,1966,SEP,9.1
Wales,Min temp,1966,OCT,6.2
Wales,Min temp,1966,NOV,2.5
Wales,Min temp,1966,DEC,3.0
Wales,Min temp,1967,JAN,1.8
Wales,Min temp,1967,FEB,1.9
Wales,Min temp,1967,MAR,3.3
Wales,Min temp,1967,APR,3.5
Wales,Min temp,1967,MAY,5.6
Wales,Min temp,1967,JUN,8.5
Wales,Min temp,1967,JUL,10.9
Wales,Min temp,1967,AUG,10.6
Wales,Min temp,1967,SEP,9.2
Wales,Min temp,1967,OCT,7.2
Wales,Min temp,1967,NOV,2.0
Wales,Min temp,1967,DEC,1.8
Wales,Min temp,1968,JAN,1.9
Wales,Min temp,1968,FEB,-1.4
Wales,Min temp,1968,MAR,2.0
Wales,Min temp,1968,APR,2.6
Wales,Min temp,1968,MAY,4.9
Wales,Min temp,1968,JUN,9.3
Wales,Min temp,1968,JUL,9.9
Wales,Min temp,1968,AUG,10.7
Wales,Min temp,1968,SEP,9.5
Wales,Min temp,1968,OCT,9.4
Wales,Min temp,1968,NOV,3.8
Wales,Min temp,1968,DEC,0.7
Wales,Min temp,1969,JAN,2.7
Wales,Min temp,1969,FEB,-2.2
Wales,Min temp,1969,MAR,0.0
Wales,Min temp,1969,APR,2.5
Wales,Min temp,1969,MAY,6.2
Wales,Min temp,1969,JUN,8.0
Wales,Min temp,1969,JUL,10.8
Wales,Min temp,1969,AUG,11.2
Wales,Min temp,1969,SEP,9.3
Wales,Min temp,1969,OCT,9.0
Wales,Min temp,1969,NOV,2.1
Wales,Min temp,1969,DEC,0.3
Wales,Min temp,1970,JAN,0.9
Wales,Min temp,1970,FEB,-0.2
Wales,Min temp,1970,MAR,0.2
Wales,Min temp,1970,APR,2.5
Wales,Min temp,1970,MAY,7.4
Wales,Min temp,1970,JUN,10.3
Wales,Min temp,1970,JUL,10.3
Wales,Min temp,1970,AUG,10.7
Wales,Min temp,1970,SEP,10.0
Wales,Min temp,1970,OCT,6.8
Wales,Min temp,1970,NOV,4.9
Wales,Min temp,1970,DEC,1.5
Wales,Min temp,1971,JAN,1.9
Wales,Min temp,1971,FEB,1.1
Wales,Min temp,1971,MAR,1.5
Wales,Min temp,1971,APR,3.2
Wales,Min temp,1971,MAY,5.9
Wales,Min temp,1971,JUN,7.9
Wales,Min temp,1971,JUL,10.9
Wales,Min temp,1971,AUG,11.0
Wales,Min temp,1971,SEP,9.2
Wales,Min temp,1971,OCT,7.4
Wales,Min temp,1971,NOV,2.9
Wales,Min temp,1971,DEC,4.0
Wales,Min temp,1972,JAN,1.3
Wales,Min temp,1972,FEB,1.3
Wales,Min temp,1972,MAR,2.1
Wales,Min temp,1972,APR,4.0
Wales,Min temp,1972,MAY,5.6
Wales,Min temp,1972,JUN,6.7
Wales,Min temp,1972,JUL,10.3
Wales,Min temp,1972,AUG,9.6
Wales,Min temp,1972,SEP,6.5
Wales,Min temp,1972,OCT,6.3
Wales,Min temp,1972,NOV,3.1
Wales,Min temp,1972,DEC,3.1
Wales,Min temp,1973,JAN,2.1
Wales,Min temp,1973,FEB,1.4
Wales,Min temp,1973,MAR,1.3
Wales,Min temp,1973,APR,2.4
Wales,Min temp,1973,MAY,6.5
Wales,Min temp,1973,JUN,9.0
Wales,Min temp,1973,JUL,10.3
Wales,Min temp,1973,AUG,11.3
Wales,Min temp,1973,SEP,9.6
Wales,Min temp,1973,OCT,5.4
Wales,Min temp,1973,NOV,3.4
Wales,Min temp,1973,DEC,2.0
Wales,Min temp,1974,JAN,2.8
Wales,Min temp,1974,FEB,2.0
Wales,Min temp,1974,MAR,1.4
Wales,Min temp,1974,APR,3.0
Wales,Min temp,1974,MAY,5.6
Wales,Min temp,1974,JUN,8.5
Wales,Min temp,1974,JUL,10.4
Wales,Min temp,1974,AUG,9.7
Wales,Min temp,1974,SEP,7.6
Wales,Min temp,1974,OCT,4.4
Wales,Min temp,1974,NOV,3.5
Wales,Min temp,1974,DEC,5.1
Wales,Min temp,1975,JAN,3.7
Wales,Min temp,1975,FEB,1.4
Wales,Min temp,1975,MAR,1.3
Wales,Min temp,1975,APR,3.8
Wales,Min temp,1975,MAY,4.7
Wales,Min temp,1975,JUN,8.4
Wales,Min temp,1975,JUL,11.7
Wales,Min temp,1975,AUG,12.1
Wales,Min temp,1975,SEP,8.2
Wales,Min temp,1975,OCT,5.9
Wales,Min temp,1975,NOV,3.0
Wales,Min temp,1975,DEC,2.8
Wales,Min temp,1976,JAN,3.1
Wales,Min temp,1976,FEB,1.3
Wales,Min temp,1976,MAR,0.8
Wales,Min temp,1976,APR,3.1
Wales,Min temp,1976,MAY,6.6
Wales,Min temp,1976,JUN,10.1
Wales,Min temp,1976,JUL,11.7
Wales,Min temp,1976,AUG,10.7
Wales,Min temp,1976,SEP,8.5
Wales,Min temp,1976,OCT,6.4
Wales,Min temp,1976,NOV,3.0
Wales,Min temp,1976,DEC,-0.5
Wales,Min temp,1977,JAN,-0.1
Wales,Min temp,1977,FEB,2.2
Wales,Min temp,1977,MAR,3.3
Wales,Min temp,1977,APR,3.0
Wales,Min temp,1977,MAY,4.9
Wales,Min temp,1977,JUN,7.5
Wales,Min temp,1977,JUL,10.7
Wales,Min temp,1977,AUG,10.1
Wales,Min temp,1977,SEP,8.8
Wales,Min temp,1977,OCT,8.2
Wales,Min temp,1977,NOV,3.0
Wales,Min temp,1977,DEC,3.5
Wales,Min temp,1978,JAN,0.9
Wales,Min temp,1978,FEB,-0.2
Wales,Min temp,1978,MAR,2.7
Wales,Min temp,1978,APR,2.2
Wales,Min temp,1978,MAY,6.0
Wales,Min temp,1978,JUN,8.4
Wales,Min temp,1978,JUL,9.9
Wales,Min temp,1978,AUG,10.2
Wales,Min temp,1978,SEP,9.4
Wales,Min temp,1978,OCT,8.1
Wales,Min temp,1978,NOV,5.2
Wales,Min temp,1978,DEC,1.4
Wales,Min temp,1979,JAN,-2.9
Wales,Min temp,1979,FEB,-1.6
Wales,Min temp,1979,MAR,0.9
Wales,Min temp,1979,APR,3.2
Wales,Min temp,1979,MAY,4.5
Wales,Min temp,1979,JUN,8.5
Wales,Min temp,1979,JUL,10.5
Wales,Min temp,1979,AUG,9.8
Wales,Min temp,1979,SEP,8.4
Wales,Min temp,1979,OCT,7.2
Wales,Min temp,1979,NOV,3.6
Wales,Min temp,1979,DEC,2.7
Wales,Min temp,1980,JAN,-0.9
Wales,Min temp,1980,FEB,2.7
Wales,Min temp,1980,MAR,1.2
Wales,Min temp,1980,APR,3.5
Wales,Min temp,1980,MAY,5.3
Wales,Min temp,1980,JUN,8.9
Wales,Min temp,1980,JUL,9.7
Wales,Min temp,1980,AUG,10.9
Wales,Min temp,1980,SEP,10.2
Wales,Min temp,1980,OCT,5.1
Wales,Min temp,1980,NOV,3.6
Wales,Min temp,1980,DEC,2.5
Wales,Min temp,1981,JAN,1.8
Wales,Min temp,1981,FEB,-0.2
Wales,Min temp,1981,MAR,4.5
Wales,Min temp,1981,APR,3.2
Wales,Min temp,1981,MAY,6.5
Wales,Min temp,1981,JUN,8.7
Wales,Min temp,1981,JUL,10.6
Wales,Min temp,1981,AUG,10.9
Wales,Min temp,1981,SEP,9.5
Wales,Min temp,1981,OCT,4.4
Wales,Min temp,1981,NOV,4.5
Wales,Min temp,1981,DEC,-2.1
Wales,Min temp,1982,JAN,0.1
Wales,Min temp,1982,FEB,1.8
Wales,Min temp,1982,MAR,1.8
Wales,Min temp,1982,APR,3.4
Wales,Min temp,1982,MAY,5.7
Wales,Min temp,1982,JUN,10.0
Wales,Min temp,1982,JUL,11.0
Wales,Min temp,1982,AUG,10.8
Wales,Min temp,1982,SEP,9.1
Wales,Min temp,1982,OCT,6.4
Wales,Min temp,1982,NOV,4.9
Wales,Min temp,1982,DEC,1.3
Wales,Min temp,1983,JAN,3.5
Wales,Min temp,1983,FEB,-1.2
Wales,Min temp,1983,MAR,3.0
Wales,Min temp,1983,APR,2.0
Wales,Min temp,1983,MAY,5.7
Wales,Min temp,1983,JUN,9.1
Wales,Min temp,1983,JUL,12.6
Wales,Min temp,1983,AUG,11.2
Wales,Min temp,1983,SEP,9.5
Wales,Min temp,1983,OCT,6.6
Wales,Min temp,1983,NOV,4.4
Wales,Min temp,1983,DEC,3.0
Wales,Min temp,1984,JAN,0.8
Wales,Min temp,1984,FEB,0.4
Wales,Min temp,1984,MAR,1.2
Wales,Min temp,1984,APR,2.8
Wales,Min temp,1984,MAY,4.6
Wales,Min temp,1984,JUN,9.0
Wales,Min temp,1984,JUL,10.1
Wales,Min temp,1984,AUG,11.7
Wales,Min temp,1984,SEP,9.6
Wales,Min temp,1984,OCT,7.3
Wales,Min temp,1984,NOV,4.5
Wales,Min temp,1984,DEC,2.3
Wales,Min temp,1985,JAN,-2.3
Wales,Min temp,1985,FEB,-0.6
Wales,Min temp,1985,MAR,0.8
Wales,Min temp,1985,APR,4.1
Wales,Min temp,1985,MAY,5.9
Wales,Min temp,1985,JUN,7.5
Wales,Min temp,1985,JUL,11.0
Wales,Min temp,1985,AUG,10.3
Wales,Min temp,1985,SEP,10.1
Wales,Min temp,1985,OCT,6.9
Wales,Min temp,1985,NOV,1.0
Wales,Min temp,1985,DEC,3.5
Wales,Min temp,1986,JAN,0.8
Wales,Min temp,1986,FEB,-3.8
Wales,Min temp,1986,MAR,1.2
Wales,Min temp,1986,APR,1.4
Wales,Min temp,1986,MAY,6.4
Wales,Min temp,1986,JUN,9.3
Wales,Min temp,1986,JUL,10.6
Wales,Min temp,1986,AUG,8.9
Wales,Min temp,1986,SEP,5.9
Wales,Min temp,1986,OCT,6.7
Wales,Min temp,1986,NOV,4.1
Wales,Min temp,1986,DEC,3.0
Wales,Min temp,1987,JAN,-1.6
Wales,Min temp,1987,FEB,0.0
Wales,Min temp,1987,MAR,0.9
Wales,Min temp,1987,APR,5.0
Wales,Min temp,1987,MAY,5.2
Wales,Min temp,1987,JUN,8.1
Wales,Min temp,1987,JUL,10.7
Wales,Min temp,1987,AUG,10.7
Wales,Min temp,1987,SEP,9.0
Wales,Min temp,1987,OCT,5.6
Wales,Min temp,1987,NOV,3.9
Wales,Min temp,1987,DEC,2.9
Wales,Min temp,1988,JAN,2.6
Wales,Min temp,1988,FEB,1.4
Wales,Min temp,1988,MAR,3.1
Wales,Min temp,1988,APR,3.6
Wales,Min temp,1988,MAY,6.2
Wales,Min temp,1988,JUN,9.3
Wales,Min temp,1988,JUL,10.4
Wales,Min temp,1988,AUG,10.0
Wales,Min temp,1988,SEP,8.8
Wales,Min temp,1988,OCT,6.6
Wales,Min temp,1988,NOV,1.6
Wales,Min temp,1988,DEC,5.2
Wales,Min temp,1989,JAN,3.3
Wales,Min temp,1989,FEB,2.5
Wales,Min temp,1989,MAR,3.1
Wales,Min temp,1989,APR,1.9
Wales,Min temp,1989,MAY,7.3
Wales,Min temp,1989,JUN,8.3
Wales,Min temp,1989,JUL,11.8
Wales,Min temp,1989,AUG,11.0
Wales,Min temp,1989,SEP,9.3
Wales,Min temp,1989,OCT,8.0
Wales,Min temp,1989,NOV,3.5
Wales,Min temp,1989,DEC,1.4
Wales,Min temp,1990,JAN,3.6
Wales,Min temp,1990,FEB,4.0
Wales,Min temp,1990,MAR,4.3
Wales,Min temp,1990,APR,2.7
Wales,Min temp,1990,MAY,6.7
Wales,Min temp,1990,JUN,8.9
Wales,Min temp,1990,JUL,10.9
Wales,Min temp,1990,AUG,12.4
Wales,Min temp,1990,SEP,8.0
Wales,Min temp,1990,OCT,8.3
Wales,Min temp,1990,NOV,3.5
Wales,Min temp,1990,DEC,1.2
Wales,Min temp,1991,JAN,0.1
Wales,Min temp,1991,FEB,-2.0
Wales,Min temp,1991,MAR,3.8
Wales,Min temp,1991,APR,3.6
Wales,Min temp,1991,MAY,6.1
Wales,Min temp,1991,JUN,7.4
Wales,Min temp,1991,JUL,12.0
Wales,Min temp,1991,AUG,11.1
Wales,Min temp,1991,SEP,9.1
Wales,Min temp,1991,OCT,6.3
Wales,Min temp,1991,NOV,3.6
Wales,Min temp,1991,DEC,2.2
Wales,Min temp,1992,JAN,0.7
Wales,Min temp,1992,FEB,2.4
Wales,Min temp,1992,MAR,3.7
Wales,Min temp,1992,APR,4.3
Wales,Min temp,1992,MAY,7.7
Wales,Min temp,1992,JUN,9.4
Wales,Min temp,1992,JUL,11.3
Wales,Min temp,1992,AUG,10.4
Wales,Min temp,1992,SEP,8.9
Wales,Min temp,1992,OCT,4.1
Wales,Min temp,1992,NOV,4.3
Wales,Min temp,1992,DEC,0.9
Wales,Min temp,1993,JAN,2.7
Wales,Min temp,1993,FEB,2.4
Wales,Min temp,1993,MAR,2.7
Wales,Min temp,1993,APR,5.3
Wales,Min temp,1993,MAY,6.2
Wales,Min temp,1993,JUN,9.4
Wales,Min temp,1993,JUL,10.4
Wales,Min temp,1993,AUG,9.1
Wales,Min temp,1993,SEP,7.7
Wales,Min temp,1993,OCT,3.9
Wales,Min temp,1993,NOV,1.7
Wales,Min temp,1993,DEC,2.5
Wales,Min temp,1994,JAN,2.1
Wales,Min temp,1994,FEB,0.3
Wales,Min temp,1994,MAR,3.9
Wales,Min temp,1994,APR,3.4
Wales,Min temp,1994,MAY,6.0
Wales,Min temp,1994,JUN,8.7
Wales,Min temp,1994,JUL,11.0
Wales,Min temp,1994,AUG,10.6
Wales,Min temp,1994,SEP,8.6
Wales,Min temp,1994,OCT,6.2
Wales,Min temp,1994,NOV,7.4
Wales,Min temp,1994,DEC,3.6
Wales,Min temp,1995,JAN,1.6
Wales,Min temp,1995,FEB,3.2
Wales,Min temp,1995,MAR,1.2
Wales,Min temp,1995,APR,4.0
Wales,Min temp,1995,MAY,6.0
Wales,Min temp,1995,JUN,8.6
Wales,Min temp,1995,JUL,12.5
Wales,Min temp,1995,AUG,12.4
Wales,Min temp,1995,SEP,8.7
Wales,Min temp,1995,OCT,9.2
Wales,Min temp,1995,NOV,4.1
Wales,Min temp,1995,DEC,-0.3
Wales,Min temp,1996,JAN,2.4
Wales,Min temp,1996,FEB,-0.9
Wales,Min temp,1996,MAR,1.4
Wales,Min temp,1996,APR,3.7
Wales,Min temp,1996,MAY,3.9
Wales,Min temp,1996,JUN,8.0
Wales,Min temp,1996,JUL,10.5
Wales,Min temp,1996,AUG,10.8
Wales,Min temp,1996,SEP,8.5
Wales,Min temp,1996,OCT,8.0
Wales,Min temp,1996,NOV,2.7
Wales,Min temp,1996,DEC,0.0
Wales,Min temp,1997,JAN,-0.6
Wales,Min temp,1997,FEB,3.0
Wales,Min temp,1997,MAR,3.9
Wales,Min temp,1997,APR,4.1
Wales,Min temp,1997,MAY,6.0
Wales,Min temp,1997,JUN,9.3
Wales,Min temp,1997,JUL,10.7
Wales,Min temp,1997,AUG,13.1
Wales,Min temp,1997,SEP,9.6
Wales,Min temp,1997,OCT,6.2
Wales,Min temp,1997,NOV,5.6
Wales,Min temp,1997,DEC,2.9
Wales,Min temp,1998,JAN,2.1
Wales,Min temp,1998,FEB,3.9
Wales,Min temp,1998,MAR,4.5
Wales,Min temp,1998,APR,3.4
Wales,Min temp,1998,MAY,7.6
Wales,Min temp,1998,JUN,9.7
Wales,Min temp,1998,JUL,11.0
Wales,Min temp,1998,AUG,10.5
Wales,Min temp,1998,SEP,10.3
Wales,Min temp,1998,OCT,6.9
Wales,Min temp,1998,NOV,3.4
Wales,Min temp,1998,DEC,2.3
Wales,Min temp,1999,JAN,2.3
Wales,Min temp,1999,FEB,2.4
Wales,Min temp,1999,MAR,3.5
Wales,Min temp,1999,APR,5.0
Wales,Min temp,1999,MAY,8.2
Wales,Min temp,1999,JUN,8.4
Wales,Min temp,1999,JUL,11.7
Wales,Min temp,1999,AUG,11.2
Wales,Min temp,1999,SEP,10.1
Wales,Min temp,1999,OCT,6.8
Wales,Min temp,1999,NOV,4.5
Wales,Min temp,1999,DEC,2.1
Wales,Min temp,2000,JAN,1.7
Wales,Min temp,2000,FEB,2.8
Wales,Min temp,2000,MAR,3.3
Wales,Min temp,2000,APR,3.0
Wales,Min temp,2000,MAY,6.7
Wales,Min temp,2000,JUN,9.7
Wales,Min temp,2000,JUL,10.4
Wales,Min temp,2000,AUG,11.1
Wales,Min temp,2000,SEP,10.2
Wales,Min temp,2000,OCT,6.2
Wales,Min temp,2000,NOV,3.9
Wales,Min temp,2000,DEC,3.0
Wales,Min temp,2001,JAN,0.4
Wales,Min temp,2001,FEB,0.5
Wales,Min temp,2001,MAR,1.4
Wales,Min temp,2001,APR,3.2
Wales,Min temp,2001,MAY,6.9
Wales,Min temp,2001,JUN,8.8
Wales,Min temp,2001,JUL,11.1
Wales,Min temp,2001,AUG,11.4
Wales,Min temp,2001,SEP,9.5
Wales,Min temp,2001,OCT,9.6
Wales,Min temp,2001,NOV,4.2
Wales,Min temp,2001,DEC,0.4
Wales,Min temp,2002,JAN,2.7
Wales,Min temp,2002,FEB,3.4
Wales,Min temp,2002,MAR,3.4
Wales,Min temp,2002,APR,4.0
Wales,Min temp,2002,MAY,7.0
Wales,Min temp,2002,JUN,9.3
Wales,Min temp,2002,JUL,10.5
Wales,Min temp,2002,AUG,11.2
Wales,Min temp,2002,SEP,8.8
Wales,Min temp,2002,OCT,6.1
Wales,Min temp,2002,NOV,5.9
Wales,Min temp,2002,DEC,3.3
Wales,Min temp,2003,JAN,1.5
Wales,Min temp,2003,FEB,0.5
Wales,Min temp,2003,MAR,2.6
Wales,Min temp,2003,APR,4.6
Wales,Min temp,2003,MAY,7.0
Wales,Min temp,2003,JUN,10.1
Wales,Min temp,2003,JUL,12.1
Wales,Min temp,2003,AUG,12.1
Wales,Min temp,2003,SEP,8.5
Wales,Min temp,2003,OCT,4.6
Wales,Min temp,2003,NOV,4.8
Wales,Min temp,2003,DEC,1.9
Wales,Min temp,2004,JAN,2.3
Wales,Min temp,2004,FEB,1.6
Wales,Min temp,2004,MAR,2.3
Wales,Min temp,2004,APR,5.2
Wales,Min temp,2004,MAY,6.5
Wales,Min temp,2004,JUN,10.2
Wales,Min temp,2004,JUL,10.7
Wales,Min temp,2004,AUG,12.3
Wales,Min temp,2004,SEP,10.5
Wales,Min temp,2004,OCT,6.7
Wales,Min temp,2004,NOV,5.2
Wales,Min temp,2004,DEC,3.1
Wales,Min temp,2005,JAN,3.3
Wales,Min temp,2005,FEB,1.1
Wales,Min temp,2005,MAR,3.6
Wales,Min temp,2005,APR,4.5
Wales,Min temp,2005,MAY,6.2
Wales,Min temp,2005,JUN,10.1
Wales,Min temp,2005,JUL,11.6
Wales,Min temp,2005,AUG,10.4
Wales,Min temp,2005,SEP,10.1
Wales,Min temp,2005,OCT,9.4
Wales,Min temp,2005,NOV,2.4
Wales,Min temp,2005,DEC,2.0
Wales,Min temp,2006,JAN,1.4
Wales,Min temp,2006,FEB,0.9
Wales,Min temp,2006,MAR,1.4
Wales,Min temp,2006,APR,4.3
Wales,Min temp,2006,MAY,7.1
Wales,Min temp,2006,JUN,10.0
Wales,Min temp,2006,JUL,12.6
Wales,Min temp,2006,AUG,11.6
Wales,Min temp,2006,SEP,11.4
Wales,Min temp,2006,OCT,9.0
Wales,Min temp,2006,NOV,4.2
Wales,Min temp,2006,DEC,3.7
Wales,Min temp,2007,JAN,4.1
Wales,Min temp,2007,FEB,2.5
Wales,Min temp,2007,MAR,2.8
Wales,Min temp,2007,APR,5.3
Wales,Min temp,2007,MAY,6.9
Wales,Min temp,2007,JUN,10.4
Wales,Min temp,2007,JUL,10.7
Wales,Min temp,2007,AUG,10.4
Wales,Min temp,2007,SEP,9.5
Wales,Min temp,2007,OCT,7.0
Wales,Min temp,2007,NOV,4.5
Wales,Min temp,2007,DEC,2.1
Wales,Min temp,2008,JAN,3.5
Wales,Min temp,2008,FEB,1.1
Wales,Min temp,2008,MAR,2.5
Wales,Min temp,2008,APR,3.6
Wales,Min temp,2008,MAY,8.3
Wales,Min temp,2008,JUN,8.7
Wales,Min temp,2008,JUL,11.4
Wales,Min temp,2008,AUG,12.1
Wales,Min temp,2008,SEP,8.7
Wales,Min temp,2008,OCT,6.1
Wales,Min temp,2008,NOV,4.6
Wales,Min temp,2008,DEC,0.4
Wales,Min temp,2009,JAN,-0.2
Wales,Min temp,2009,FEB,1.4
Wales,Min temp,2009,MAR,2.5
Wales,Min temp,2009,APR,4.4
Wales,Min temp,2009,MAY,6.9
Wales,Min temp,2009,JUN,9.4
Wales,Min temp,2009,JUL,11.6
Wales,Min temp,2009,AUG,11.6
Wales,Min temp,2009,SEP,9.2
Wales,Min temp,2009,OCT,7.5
Wales,Min temp,2009,NOV,5.6
Wales,Min temp,2009,DEC,0.2
Wales,Min temp,2010,JAN,-1.7
Wales,Min temp,2010,FEB,-0.6
Wales,Min temp,2010,MAR,1.2
Wales,Min temp,2010,APR,3.2
Wales,Min temp,2010,MAY,5.4
Wales,Min temp,2010,JUN,9.2
Wales,Min temp,2010,JUL,12.1
Wales,Min temp,2010,AUG,10.4
Wales,Min temp,2010,SEP,9.4
Wales,Min temp,2010,OCT,6.1
Wales,Min temp,2010,NOV,1.7
